date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:48	81332/81332	URF---	200	added ('OK%20(cached)')	application/woff		http://127.0.0.1:8000/static/vendor/simple-line-icons/fonts/Simple-Line-Icons.woff?v=2.4.0	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/simple-line-icons/fonts/Simple-Line-Iconsb26c.woff	(from http://127.0.0.1:8000/static/vendor/simple-line-icons/css/simple-line-icons.min.css)
19:58:48	1816/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:46%20GMT	http://127.0.0.1:8000/static/img/overlay-dot.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/overlay-dot.99.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:48	4976/4976	URF---	200	added ('OK%20(cached)')	image/png		http://127.0.0.1:8000/static/vendor/owl.carousel/assets/owl.video.play.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/owl.carousel/assets/owl.video.play.png	(from http://127.0.0.1:8000/static/vendor/owl.carousel/assets/owl.carousel.min.css)
19:58:50	1792/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:49%20GMT	http://127.0.0.1:8000/static/img/map.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/map.9a.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:51	1834/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:50%20GMT	http://127.0.0.1:8000/static/img/home/home-concept.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept.9b.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:52	1849/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:51%20GMT	http://127.0.0.1:8000/static/img/home/home-concept-item.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept-item.9c.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:54	1852/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:52%20GMT	http://127.0.0.1:8000/static/img/home/home-concept-icons.png	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/img/home/home-concept-icons.9d.delayed	(from http://127.0.0.1:8000/static/css/theme-elements.css)
19:58:56	1813/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:54%20GMT	http://127.0.0.1:8000/static/css/fonts/star.eot	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/fonts/star.9e.delayed	(from http://127.0.0.1:8000/static/css/theme-shop.css)
19:58:58	1813/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:56%20GMT	http://127.0.0.1:8000/static/css/fonts/star.eot?	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/fonts/star.9fd41d.delayed	(from http://127.0.0.1:8000/static/css/theme-shop.css)
19:59:00	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2020%20Aug%202022%2015:34:39%20GMT	http://127.0.0.1:8000/static/vendor/fontawesome-free/webfonts/fa-solid-900.eot?	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/vendor/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from http://127.0.0.1:8000/static/vendor/fontawesome-free/css/all.min.css)
19:59:00	1816/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:28:58%20GMT	http://127.0.0.1:8000/static/css/fonts/star.woff	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/fonts/star.a0.delayed	(from http://127.0.0.1:8000/static/css/theme-shop.css)
19:59:00	1813/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:29:00%20GMT	http://127.0.0.1:8000/static/css/fonts/star.ttf	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/fonts/star.a1.delayed	(from http://127.0.0.1:8000/static/css/theme-shop.css)
19:59:01	1813/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Apr%202024%2016:29:01%20GMT	http://127.0.0.1:8000/static/css/fonts/star.svg	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/static/css/fonts/star.a2.delayed	(from http://127.0.0.1:8000/static/css/theme-shop.css)
19:59:02	21387/21387	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:02%20GMT	http://127.0.0.1:8000/services/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/services/index.html	(from http://127.0.0.1:8000/)
19:59:03	22796/22796	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:03%20GMT	http://127.0.0.1:8000/terms-and-conditions/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/terms-and-conditions/index.html	(from http://127.0.0.1:8000/)
19:59:04	11900/11900	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:04%20GMT	http://127.0.0.1:8000/products/light-shifter	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/products/light-shifter.html	(from http://127.0.0.1:8000/products/)
19:59:05	14955/14955	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:05%20GMT	http://127.0.0.1:8000/products/lumos	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/products/lumos.html	(from http://127.0.0.1:8000/products/)
19:59:06	11759/11759	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:06%20GMT	http://127.0.0.1:8000/products/light-blender	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/products/light-blender.html	(from http://127.0.0.1:8000/products/)
19:59:07	13142/13142	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:07%20GMT	http://127.0.0.1:8000/projects/dnbuy/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/dnbuy/index.html	(from http://127.0.0.1:8000/projects/)
19:59:08	12187/12187	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:08%20GMT	http://127.0.0.1:8000/projects/gtr/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/gtr/index.html	(from http://127.0.0.1:8000/projects/)
19:59:09	12629/12629	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:09%20GMT	http://127.0.0.1:8000/projects/light-shifter/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/light-shifter/index.html	(from http://127.0.0.1:8000/projects/)
19:59:10	12922/12922	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:10%20GMT	http://127.0.0.1:8000/projects/light-shifter-v2/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/light-shifter-v2/index.html	(from http://127.0.0.1:8000/projects/)
19:59:11	12381/12381	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:11%20GMT	http://127.0.0.1:8000/projects/trade-forward-project/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/trade-forward-project/index.html	(from http://127.0.0.1:8000/projects/)
19:59:12	13165/13165	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:12%20GMT	http://127.0.0.1:8000/projects/syondic-br/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/syondic-br/index.html	(from http://127.0.0.1:8000/projects/)
19:59:13	12709/12709	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:13%20GMT	http://127.0.0.1:8000/projects/light-blender/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/light-blender/index.html	(from http://127.0.0.1:8000/projects/)
19:59:14	12170/12170	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:14%20GMT	http://127.0.0.1:8000/projects/metal-in-nature/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/projects/metal-in-nature/index.html	(from http://127.0.0.1:8000/projects/)
19:59:15	24197/24197	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:15%20GMT	http://127.0.0.1:8000/products/order/create?product=lumos	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/products/order/createbc2c.html	(from http://127.0.0.1:8000/products/lumos)
19:59:17	4079/4079	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Apr%202024%2016:29:16%20GMT	http://127.0.0.1:8000/captcha/image/69aa4a3429fa430c7a9358e4a459e810a965eba6/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/69aa4a3429fa430c7a9358e4a459e810a965eba6/index.html	(from http://127.0.0.1:8000/products/order/create?product=lumos)
19:59:17	24213/24213	---M--	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202024%2016:29:16%20GMT	http://127.0.0.1:8000/products/order/create?product=light_blender	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/products/order/create65b9.html	(from http://127.0.0.1:8000/products/light-blender)
19:59:18	4774/4774	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Apr%202024%2016:29:17%20GMT	http://127.0.0.1:8000/captcha/image/3f46849eef53c4422a9439f6fab2ffab91518e6b/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/3f46849eef53c4422a9439f6fab2ffab91518e6b/index.html	(from http://127.0.0.1:8000/products/order/create?product=light_blender)
19:59:18	4672/4672	---M--	200	added ('OK')	image/png	date:Wed,%2010%20Apr%202024%2016:29:17%20GMT	http://127.0.0.1:8000/captcha/image/19cc866bfd330c6d2330bf231ab7b68502c337c5/	/home/saleh/websites/bitparsersHTMLOnly/127.0.0.1_8000/captcha/image/19cc866bfd330c6d2330bf231ab7b68502c337c5/index.html	(from http://127.0.0.1:8000/products/order/create?product=light_blender)
